ticket_id,Summary,service,entity,team,Work type,work_type_pred,impact_pred,urgency_pred,priority_pred,priority_score,confidence,severity_offset,age_factor,difficulty_factor,combined_offset,age_days,is_resolved,resolution_days,service_is_critical,service_unresolvable,ev_work_type,ev_scope,ev_outage_extent,ev_workaround,ev_regulatory_or_security,ev_deadline_pressure,Priority_original_random,Urgency_original_random,Impact_original_random
T03811,Access requested for Cash Management,Cash Management,France,Treasury & Cash,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,177.67083333333332,False,,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03812,New license requested for Securities Settlement,Securities Settlement,Germany,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,18.00347222222222,True,False,Service Request,individual,none,not_applicable,False,none,medium,high,lowest
T03813,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,15.390972222222222,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T03814,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,17.60763888888889,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,high
T03815,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,6.075694444444444,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,highest,low
T03816,Incorrect incident title for service request in Order Management,Order Management,Germany,Trading Support,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,19.38125,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03817,Access removal requested for Trading Platform,Trading Platform,France,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,6.5875,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03818,Access removal requested for Trade Matching,Trade Matching,Switzerland,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,11.585416666666667,True,False,Service Request,individual,none,not_applicable,False,none,low,low,lowest
T03819,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,16.483333333333334,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T03820,Access requested for Trade Matching,Trade Matching,Luxembourg,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,15.222222222222221,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03821,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,6.367361111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T03822,Access removal requested for CRM & Client Portal,CRM & Client Portal,Luxembourg,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,6.357638888888889,False,False,Service Request,individual,none,not_applicable,False,none,medium,low,lowest
T03823,Access removal requested for Cash Management,Cash Management,France,Treasury & Cash,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,17.318055555555556,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,lowest
T03824,Access removal requested for Client Reporting,Client Reporting,France,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,12.801388888888889,True,False,Service Request,individual,none,not_applicable,False,none,medium,low,low
T03825,Access requested for Risk & Compliance Monitoring,Risk & Compliance Monitoring,France,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,2.1743055555555557,True,False,Service Request,individual,none,not_applicable,False,none,low,medium,low
T03826,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.952777777777778,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,highest
T03827,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,7.027777777777778,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T03828,Access removal requested for Cash Management,Cash Management,Switzerland,Treasury & Cash,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,16.605555555555554,True,False,Service Request,individual,none,not_applicable,False,none,low,high,lowest
T03829,New license requested for SimCorp Dimension,SimCorp Dimension,Germany,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,18.104166666666668,True,False,Service Request,individual,none,not_applicable,False,none,low,low,lowest
T03830,Access requested for Rimes Data Feed,Rimes Data Feed,France,Market Data Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,8.052083333333334,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T03831,General request for Trading Platform with unclear details,Trading Platform,France,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,1.0493055555555555,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,high
T03832,New license requested for Securities Settlement,Securities Settlement,Luxembourg,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0495,1.0,0.25,0.206,,0.2371,24.722916666666666,False,,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,low
T03833,General request for SimCorp Dimension with unclear details,SimCorp Dimension,Luxembourg,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.21875,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,lowest
T03834,New license requested for Tax Reporting,Tax Reporting,Luxembourg,Tax & Reporting,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,14.797916666666667,False,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,low
T03835,Access removal requested for Corporate Actions,Corporate Actions,Nordics,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.543055555555555,True,False,Service Request,individual,none,not_applicable,False,none,low,low,high
T03836,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.483333333333333,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,medium
T03837,New license requested for Portfolio Accounting,Portfolio Accounting,Switzerland,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,14.157638888888888,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T03838,New license requested for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Luxembourg,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.121527777777778,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03839,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,8.822916666666666,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,medium
T03840,New license requested for SharePoint & File Storage,SharePoint & File Storage,Luxembourg,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,8.92013888888889,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,highest
T03841,Access removal requested for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Germany,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,176.67013888888889,False,,True,False,Service Request,individual,none,not_applicable,False,none,medium,lowest,low
T03842,Access removal requested for Fund Pricing,Fund Pricing,Germany,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,12.384027777777778,True,False,Service Request,individual,none,not_applicable,False,none,medium,lowest,lowest
T03843,Access requested for SharePoint & File Storage,SharePoint & File Storage,Switzerland,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,16.240972222222222,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03844,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,13.584027777777777,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,low
T03845,Incorrect incident title for service request in Risk & Compliance Monitoring,Risk & Compliance Monitoring,France,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,121.84722222222223,False,,True,False,Service Request,individual,none,not_applicable,False,none,low,low,medium
T03846,General request for Outlook & Email with unclear details,Outlook & Email,Germany,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,12.364583333333334,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03847,Access removal requested for Tax Reporting,Tax Reporting,Nordics,Tax & Reporting,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,13.001388888888888,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,lowest
T03848,General request for Securities Settlement with unclear details,Securities Settlement,France,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,2.3805555555555555,True,False,Service Request,one_entity,none,not_applicable,False,none,low,low,low
T03849,New license requested for Client Reporting,Client Reporting,France,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,19.244444444444444,True,False,Service Request,individual,none,not_applicable,False,none,medium,low,low
T03850,Access removal requested for Identity & Access Management,Identity & Access Management,Luxembourg,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0605,1.0,0.0,1.0,,0.2941,138.28125,False,,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,medium
T03851,General request for Corporate Actions with unclear details,Corporate Actions,France,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,14.220833333333333,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T03852,Access removal requested for Client Reporting,Client Reporting,Switzerland,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,12.88125,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,lowest
T03853,Access requested for SimCorp Dimension,SimCorp Dimension,Switzerland,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,18.42013888888889,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,medium
T03854,Access requested for Tax Reporting,Tax Reporting,France,Tax & Reporting,Service Request,Service Request,lowest,lowest,lowest,0.0189,1.0,0.0,0.2647,,0.0779,31.768055555555556,False,,False,False,Service Request,individual,none,not_applicable,False,none,high,medium,lowest
T03855,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.5625,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,highest
T03856,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,16.59861111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,low
T03857,New license requested for Cash Management,Cash Management,Nordics,Treasury & Cash,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,19.388194444444444,True,False,Service Request,individual,none,not_applicable,False,none,high,low,lowest
