ticket_id,signature_id,rank,neighbour_ticket_id,similarity,neighbour_tie_group_size,neighbour_n_with_resolution
T01387,16,3,T00049,0.95,238,62
T01387,16,4,T00099,0.95,269,57
T01387,16,5,T00261,0.95,227,56
T01387,16,6,T04093,0.5364,873,209
T01387,16,7,T04052,0.4864,892,211
T01387,16,8,T04144,0.4864,820,183
T01387,16,9,T04035,0.4864,805,206
T01387,16,10,T04072,0.4864,822,196
T01388,293,1,T02793,1.0,7,2
T01388,293,2,T00065,0.95,13,6
T01388,293,3,T00405,0.95,12,2
T01388,293,4,T00003,0.95,8,2
T01388,293,5,T00094,0.95,9,2
T01388,293,6,T00434,0.7026,12,3
T01388,293,7,T00647,0.7026,9,2
T01388,293,8,T03977,0.6526,5,1
T01388,293,9,T01245,0.6526,9,2
T01388,293,10,T01295,0.6526,12,5
T01389,12,1,T00049,1.0,238,62
T01389,12,2,T00067,0.95,227,49
T01389,12,3,T00099,0.95,269,57
T01389,12,4,T00026,0.95,250,67
T01389,12,5,T00261,0.95,227,56
T01389,12,6,T04072,0.5364,822,196
T01389,12,7,T04052,0.4864,892,211
T01389,12,8,T04035,0.4864,805,206
T01389,12,9,T04144,0.4864,820,183
T01389,12,10,T04093,0.4864,873,209
T01390,752,1,T00173,1.0,3,0
T01390,752,2,T00394,0.95,5,2
T01390,752,3,T00313,0.95,5,0
T01390,752,4,T01168,0.95,2,0
T01390,752,5,T01635,0.95,3,0
T01390,752,6,T03292,0.712,3,1
T01390,752,7,T01671,0.7022,5,3
T01390,752,8,T00507,0.662,7,2
T01390,752,9,T01509,0.662,1,0
T01390,752,10,T02829,0.662,2,0
T01391,26,1,T00099,1.0,269,57
T01391,26,2,T00067,0.95,227,49
T01391,26,3,T00026,0.95,250,67
T01391,26,4,T00261,0.95,227,56
T01391,26,5,T00049,0.95,238,62
T01391,26,6,T04144,0.5364,820,183
T01391,26,7,T04035,0.4864,805,206
T01391,26,8,T04052,0.4864,892,211
T01391,26,9,T04072,0.4864,822,196
T01391,26,10,T04093,0.4864,873,209
T01392,332,1,T03449,1.0,5,1
T01392,332,2,T03499,0.95,2,0
T01392,332,3,T00263,0.95,3,0
T01392,332,4,T00347,0.95,2,0
T01392,332,5,T00763,0.95,8,3
T01392,332,6,T01168,0.6214,2,0
T01392,332,7,T02829,0.6179,2,0
T01392,332,8,T00020,0.6098,5,2
T01392,332,9,T00572,0.6079,9,1
T01392,332,10,T02671,0.5955,8,3
T01393,26,1,T00099,1.0,269,57
T01393,26,2,T00067,0.95,227,49
T01393,26,3,T00026,0.95,250,67
T01393,26,4,T00261,0.95,227,56
T01393,26,5,T00049,0.95,238,62
T01393,26,6,T04144,0.5364,820,183
T01393,26,7,T04035,0.4864,805,206
T01393,26,8,T04052,0.4864,892,211
T01393,26,9,T04072,0.4864,822,196
T01393,26,10,T04093,0.4864,873,209
T01394,288,1,T02670,1.0,11,1
T01394,288,2,T00033,0.95,7,1
T01394,288,3,T02809,0.95,11,6
T01394,288,4,T00426,0.95,9,5
T01394,288,5,T01607,0.95,10,3
T01394,288,6,T03725,0.7007,7,1
T01394,288,7,T02142,0.6905,10,1
T01394,288,8,T00801,0.6507,7,0
T01394,288,9,T00709,0.6507,10,3
T01394,288,10,T00322,0.6507,2,1
T01395,180,1,T03426,1.0,13,2
T01395,180,2,T03616,0.95,8,1
T01395,180,3,T01295,0.95,12,5
T01395,180,4,T00647,0.95,9,2
T01395,180,5,T01146,0.95,8,3
T01395,180,6,T01572,0.7029,8,1
T01395,180,7,T00065,0.7026,13,6
T01395,180,8,T01105,0.6529,7,2
T01395,180,9,T01245,0.6529,9,2
T01395,180,10,T00434,0.6529,12,3
T01396,5,1,T00026,1.0,250,67
T01396,5,2,T00067,0.95,227,49
T01396,5,3,T00049,0.95,238,62
T01396,5,4,T00261,0.95,227,56
T01396,5,5,T00099,0.95,269,57
T01396,5,6,T04035,0.5364,805,206
T01396,5,7,T04144,0.4864,820,183
T01396,5,8,T04052,0.4864,892,211
T01396,5,9,T04072,0.4864,822,196
T01396,5,10,T04093,0.4864,873,209
T01397,71,1,T00426,1.0,9,5
T01397,71,2,T00033,0.95,7,1
T01397,71,3,T02670,0.95,11,1
T01397,71,4,T01607,0.95,10,3
T01397,71,5,T02809,0.95,11,6
T01397,71,6,T00709,0.7007,10,3
T01397,71,7,T00546,0.6905,7,2
T01397,71,8,T00322,0.6507,2,1
T01397,71,9,T03725,0.6507,7,1
T01397,71,10,T00801,0.6507,7,0
T01398,181,1,T02124,1.0,14,4
T01398,181,2,T00320,0.95,6,1
T01398,181,3,T00879,0.95,9,3
T01398,181,4,T00665,0.95,3,1
T01398,181,5,T00797,0.95,6,0
T01398,181,6,T03150,0.6289,4,1
T01398,181,7,T00674,0.6283,4,1
T01398,181,8,T03297,0.6268,8,3
T01398,181,9,T00926,0.6268,6,0
T01398,181,10,T00202,0.6268,8,4
T01399,26,1,T00099,1.0,269,57
T01399,26,2,T00067,0.95,227,49
T01399,26,3,T00026,0.95,250,67
T01399,26,4,T00261,0.95,227,56
T01399,26,5,T00049,0.95,238,62
T01399,26,6,T04144,0.5364,820,183
T01399,26,7,T04035,0.4864,805,206
T01399,26,8,T04052,0.4864,892,211
T01399,26,9,T04072,0.4864,822,196
T01399,26,10,T04093,0.4864,873,209
T01400,12,1,T00049,1.0,238,62
T01400,12,2,T00067,0.95,227,49
T01400,12,3,T00099,0.95,269,57
T01400,12,4,T00026,0.95,250,67
T01400,12,5,T00261,0.95,227,56
T01400,12,6,T04072,0.5364,822,196
T01400,12,7,T04052,0.4864,892,211
T01400,12,8,T04035,0.4864,805,206
T01400,12,9,T04144,0.4864,820,183
T01400,12,10,T04093,0.4864,873,209
T01401,5,1,T00026,1.0,250,67
T01401,5,2,T00067,0.95,227,49
T01401,5,3,T00049,0.95,238,62
T01401,5,4,T00261,0.95,227,56
T01401,5,5,T00099,0.95,269,57
T01401,5,6,T04035,0.5364,805,206
T01401,5,7,T04144,0.4864,820,183
T01401,5,8,T04052,0.4864,892,211
T01401,5,9,T04072,0.4864,822,196
T01401,5,10,T04093,0.4864,873,209
T01402,824,1,T02272,1.0,3,0
T01402,824,2,T00470,0.95,4,1
T01402,824,3,T00870,0.95,5,3
T01402,824,4,T00345,0.95,2,0
T01402,824,5,T01330,0.95,2,0
T01402,824,6,T00070,0.6568,3,0
T01402,824,7,T03101,0.651,4,1
T01402,824,8,T01125,0.6303,4,2
T01402,824,9,T01138,0.6303,4,0
T01402,824,10,T00009,0.6237,4,0
T01403,5,1,T00026,1.0,250,67
T01403,5,2,T00067,0.95,227,49
T01403,5,3,T00049,0.95,238,62
T01403,5,4,T00261,0.95,227,56
T01403,5,5,T00099,0.95,269,57
T01403,5,6,T04035,0.5364,805,206
T01403,5,7,T04144,0.4864,820,183
T01403,5,8,T04052,0.4864,892,211
T01403,5,9,T04072,0.4864,822,196
T01403,5,10,T04093,0.4864,873,209
T01404,16,1,T00067,1.0,227,49
T01404,16,2,T00026,0.95,250,67
T01404,16,3,T00049,0.95,238,62
T01404,16,4,T00099,0.95,269,57
T01404,16,5,T00261,0.95,227,56
T01404,16,6,T04093,0.5364,873,209
T01404,16,7,T04052,0.4864,892,211
T01404,16,8,T04144,0.4864,820,183
T01404,16,9,T04035,0.4864,805,206
T01404,16,10,T04072,0.4864,822,196
T01405,353,1,T03906,1.0,5,1
T01405,353,2,T00285,0.95,11,3
T01405,353,3,T00520,0.95,12,3
T01405,353,4,T00156,0.95,11,4
T01405,353,5,T01958,0.95,10,1
T01405,353,6,T01492,0.6406,6,2
T01405,353,7,T00184,0.6233,10,3
T01405,353,8,T01817,0.6228,2,0
T01405,353,9,T02268,0.6129,3,0
T01405,353,10,T01237,0.6023,5,1
T01406,77,1,T00451,1.0,7,2
T01406,77,2,T00566,0.95,14,7
T01406,77,3,T02007,0.95,9,3
T01406,77,4,T01778,0.95,8,2
T01406,77,5,T00202,0.95,8,4
T01406,77,6,T01924,0.729,13,4
T01406,77,7,T00017,0.679,7,2
T01406,77,8,T00714,0.679,9,1
T01406,77,9,T01293,0.679,12,4
T01406,77,10,T00471,0.679,10,0
T01407,197,1,T01542,1.0,8,2
T01407,197,2,T00364,0.95,5,0
T01407,197,3,T00868,0.95,3,0
T01407,197,4,T00955,0.95,1,0
T01407,197,5,T00648,0.95,10,3
T01407,197,6,T00593,0.622,3,0
T01407,197,7,T02270,0.6182,3,0
T01407,197,8,T00789,0.6102,1,0
T01407,197,9,T02187,0.6083,6,2
T01407,197,10,T00870,0.5818,5,3
T01408,325,1,T03292,1.0,3,1
T01408,325,2,T02829,0.95,2,0
T01408,325,3,T00507,0.95,7,2
T01408,325,4,T00040,0.95,3,0
T01408,325,5,T01509,0.95,1,0
T01408,325,6,T00173,0.712,3,0
T01408,325,7,T01671,0.6989,5,3
T01408,325,8,T01168,0.662,2,0
T01408,325,9,T00313,0.662,5,0
T01408,325,10,T00394,0.662,5,2
T01409,324,1,T03275,1.0,4,1
T01409,324,2,T02220,0.95,4,1
T01409,324,3,T00513,0.95,6,3
T01409,324,4,T00413,0.95,6,2
T01409,324,5,T00180,0.95,3,0
T01409,324,6,T00637,0.7201,5,2
T01409,324,7,T02352,0.6701,3,1
T01409,324,8,T00508,0.6701,3,1
T01409,324,9,T03623,0.6701,4,1
T01409,324,10,T00455,0.6701,6,0
T01410,5,1,T00026,1.0,250,67
T01410,5,2,T00067,0.95,227,49
T01410,5,3,T00049,0.95,238,62
T01410,5,4,T00261,0.95,227,56
T01410,5,5,T00099,0.95,269,57
T01410,5,6,T04035,0.5364,805,206
T01410,5,7,T04144,0.4864,820,183
T01410,5,8,T04052,0.4864,892,211
T01410,5,9,T04072,0.4864,822,196
T01410,5,10,T04093,0.4864,873,209
T01411,25,1,T00096,1.0,8,2
T01411,25,2,T00070,0.95,3,0
T01411,25,3,T02745,0.95,5,1
T01411,25,4,T00999,0.95,3,0
T01411,25,5,T01017,0.95,4,2
T01411,25,6,T02927,0.7112,4,1
T01411,25,7,T02010,0.6612,4,1
T01411,25,8,T03159,0.6612,3,1
T01411,25,9,T02045,0.6612,10,2
T01411,25,10,T03110,0.6612,6,1
T01412,343,1,T03731,1.0,6,1
T01412,343,2,T00009,0.95,4,0
T01412,343,3,T03671,0.95,6,1
T01412,343,4,T02851,0.95,3,1
T01412,343,5,T01565,0.95,6,2
T01412,343,6,T00177,0.7148,5,0
T01412,343,7,T00817,0.6648,2,0
T01412,343,8,T02646,0.6648,4,1
T01412,343,9,T01843,0.6648,2,1
T01412,343,10,T00226,0.6648,2,0
T01413,173,1,T01342,1.0,5,3
T01413,173,2,T00546,0.95,7,2
T01413,173,3,T01358,0.95,11,3
T01413,173,4,T02142,0.95,10,1
T01413,173,5,T00165,0.95,5,0
T01413,173,6,T02809,0.6905,11,6
T01413,173,7,T00322,0.6871,2,1
T01413,173,8,T02670,0.6405,11,1
T01413,173,9,T00033,0.6405,7,1
T01413,173,10,T01607,0.6405,10,3
T01414,257,1,T02086,1.0,12,1
T01414,257,2,T00348,0.95,9,2
T01414,257,3,T00090,0.95,7,3
T01414,257,4,T01694,0.95,7,1
T01414,257,5,T00374,0.95,9,5
T01414,257,6,T02578,0.6994,8,1
T01414,257,7,T01082,0.6552,11,2
T01414,257,8,T00473,0.6494,10,4
T01414,257,9,T00499,0.6494,7,0
T01414,257,10,T00268,0.6494,8,2
T01415,141,1,T00968,1.0,9,1
T01415,141,2,T02053,0.95,11,4
T01415,141,3,T00685,0.95,9,3
T01415,141,4,T02008,0.95,7,1
T01415,141,5,T00357,0.95,2,0
T01415,141,6,T00650,0.6522,7,1
T01415,141,7,T01798,0.6197,7,2
T01415,141,8,T01694,0.6171,7,1
T01415,141,9,T00907,0.6099,7,3
T01415,141,10,T00647,0.6099,9,2
T01416,12,1,T00049,1.0,238,62
T01416,12,2,T00067,0.95,227,49
T01416,12,3,T00099,0.95,269,57
T01416,12,4,T00026,0.95,250,67
T01416,12,5,T00261,0.95,227,56
T01416,12,6,T04072,0.5364,822,196
T01416,12,7,T04052,0.4864,892,211
T01416,12,8,T04035,0.4864,805,206
T01416,12,9,T04144,0.4864,820,183
T01416,12,10,T04093,0.4864,873,209
T01417,5,1,T00026,1.0,250,67
T01417,5,2,T00067,0.95,227,49
T01417,5,3,T00049,0.95,238,62
T01417,5,4,T00261,0.95,227,56
T01417,5,5,T00099,0.95,269,57
T01417,5,6,T04035,0.5364,805,206
T01417,5,7,T04144,0.4864,820,183
T01417,5,8,T04052,0.4864,892,211
T01417,5,9,T04072,0.4864,822,196
T01417,5,10,T04093,0.4864,873,209
T01418,16,1,T00067,1.0,227,49
T01418,16,2,T00026,0.95,250,67
T01418,16,3,T00049,0.95,238,62
T01418,16,4,T00099,0.95,269,57
T01418,16,5,T00261,0.95,227,56
T01418,16,6,T04093,0.5364,873,209
T01418,16,7,T04052,0.4864,892,211
T01418,16,8,T04144,0.4864,820,183
T01418,16,9,T04035,0.4864,805,206
T01418,16,10,T04072,0.4864,822,196
T01419,5,1,T00026,1.0,250,67
T01419,5,2,T00067,0.95,227,49
T01419,5,3,T00049,0.95,238,62
T01419,5,4,T00261,0.95,227,56
T01419,5,5,T00099,0.95,269,57
T01419,5,6,T04035,0.5364,805,206
T01419,5,7,T04144,0.4864,820,183
T01419,5,8,T04052,0.4864,892,211
T01419,5,9,T04072,0.4864,822,196
T01419,5,10,T04093,0.4864,873,209
T01420,26,1,T00099,1.0,269,57
T01420,26,2,T00067,0.95,227,49
T01420,26,3,T00026,0.95,250,67
T01420,26,4,T00261,0.95,227,56
T01420,26,5,T00049,0.95,238,62
T01420,26,6,T04144,0.5364,820,183
T01420,26,7,T04035,0.4864,805,206
T01420,26,8,T04052,0.4864,892,211
T01420,26,9,T04072,0.4864,822,196
T01420,26,10,T04093,0.4864,873,209
T01421,16,1,T00067,1.0,227,49
T01421,16,2,T00026,0.95,250,67
T01421,16,3,T00049,0.95,238,62
T01421,16,4,T00099,0.95,269,57
T01421,16,5,T00261,0.95,227,56
T01421,16,6,T04093,0.5364,873,209
T01421,16,7,T04052,0.4864,892,211
T01421,16,8,T04144,0.4864,820,183
T01421,16,9,T04035,0.4864,805,206
T01421,16,10,T04072,0.4864,822,196
T01422,59,1,T00348,1.0,9,2
T01422,59,2,T00374,0.95,9,5
T01422,59,3,T01694,0.95,7,1
T01422,59,4,T00090,0.95,7,3
T01422,59,5,T02086,0.95,12,1
T01422,59,6,T00473,0.6994,10,4
T01422,59,7,T00823,0.6552,11,4
T01422,59,8,T00499,0.6494,7,0
T01422,59,9,T02578,0.6494,8,1
T01422,59,10,T00268,0.6494,8,2
T01423,5,1,T00026,1.0,250,67
T01423,5,2,T00067,0.95,227,49
T01423,5,3,T00049,0.95,238,62
T01423,5,4,T00261,0.95,227,56
T01423,5,5,T00099,0.95,269,57
T01423,5,6,T04035,0.5364,805,206
T01423,5,7,T04144,0.4864,820,183
T01423,5,8,T04052,0.4864,892,211
T01423,5,9,T04072,0.4864,822,196
T01423,5,10,T04093,0.4864,873,209
T01424,16,1,T00067,1.0,227,49
T01424,16,2,T00026,0.95,250,67
T01424,16,3,T00049,0.95,238,62
T01424,16,4,T00099,0.95,269,57
T01424,16,5,T00261,0.95,227,56
T01424,16,6,T04093,0.5364,873,209
T01424,16,7,T04052,0.4864,892,211
T01424,16,8,T04144,0.4864,820,183
T01424,16,9,T04035,0.4864,805,206
T01424,16,10,T04072,0.4864,822,196
T01425,242,1,T02008,1.0,7,1
T01425,242,2,T00685,0.95,9,3
T01425,242,3,T00968,0.95,9,1
T01425,242,4,T02053,0.95,11,4
T01425,242,5,T00357,0.95,2,0
T01425,242,6,T00077,0.6522,8,3
T01425,242,7,T01492,0.6197,6,2
T01425,242,8,T00374,0.6171,9,5
T01425,242,9,T00071,0.6099,7,2
T01425,242,10,T00557,0.6099,8,3
T01426,5,1,T00026,1.0,250,67
T01426,5,2,T00067,0.95,227,49
T01426,5,3,T00049,0.95,238,62
T01426,5,4,T00261,0.95,227,56
T01426,5,5,T00099,0.95,269,57
T01426,5,6,T04035,0.5364,805,206
T01426,5,7,T04144,0.4864,820,183
T01426,5,8,T04052,0.4864,892,211
T01426,5,9,T04072,0.4864,822,196
T01426,5,10,T04093,0.4864,873,209
T01427,93,1,T00556,1.0,9,3
T01427,93,2,T00255,0.95,1,0
T01427,93,3,T03261,0.95,8,2
T01427,93,4,T01479,0.95,9,2
T01427,93,5,T01684,0.95,8,2
T01427,93,6,T00131,0.7323,5,0
T01427,93,7,T01107,0.6823,5,1
T01427,93,8,T00284,0.6823,10,1
T01427,93,9,T01651,0.6823,6,2
T01427,93,10,T00338,0.6823,10,0
T01428,56,1,T00307,1.0,11,4
T01428,56,2,T02760,0.95,9,2
T01428,56,3,T00223,0.95,8,2
T01428,56,4,T00184,0.95,10,3
T01428,56,5,T00151,0.95,9,1
T01428,56,6,T00953,0.667,8,1
T01428,56,7,T01911,0.6281,5,3
T01428,56,8,T00256,0.626,9,0
T01428,56,9,T00156,0.6233,11,4
T01428,56,10,T00875,0.6228,7,2
T01429,49,1,T00261,1.0,227,56
T01429,49,2,T00067,0.95,227,49
T01429,49,3,T00049,0.95,238,62
T01429,49,4,T00099,0.95,269,57
T01429,49,5,T00026,0.95,250,67
T01429,49,6,T04052,0.5364,892,211
T01429,49,7,T04072,0.4864,822,196
T01429,49,8,T04035,0.4864,805,206
T01429,49,9,T04093,0.4864,873,209
T01429,49,10,T04144,0.4864,820,183
T01430,16,1,T00067,1.0,227,49
T01430,16,2,T00026,0.95,250,67
T01430,16,3,T00049,0.95,238,62
T01430,16,4,T00099,0.95,269,57
T01430,16,5,T00261,0.95,227,56
T01430,16,6,T04093,0.5364,873,209
T01430,16,7,T04052,0.4864,892,211
T01430,16,8,T04144,0.4864,820,183
T01430,16,9,T04035,0.4864,805,206
T01430,16,10,T04072,0.4864,822,196
T01431,26,1,T00099,1.0,269,57
T01431,26,2,T00067,0.95,227,49
T01431,26,3,T00026,0.95,250,67
T01431,26,4,T00261,0.95,227,56
T01431,26,5,T00049,0.95,238,62
T01431,26,6,T04144,0.5364,820,183
T01431,26,7,T04035,0.4864,805,206
T01431,26,8,T04052,0.4864,892,211
T01431,26,9,T04072,0.4864,822,196
T01431,26,10,T04093,0.4864,873,209
T01432,825,1,T01462,1.0,4,0
T01432,825,2,T00529,0.95,5,1
T01432,825,3,T01972,0.95,1,1
T01432,825,4,T01280,0.95,6,3
T01432,825,5,T01648,0.95,3,1
T01432,825,6,T00705,0.7236,5,2
T01432,825,7,T01076,0.6736,6,1
T01432,825,8,T03750,0.6736,3,0
T01432,825,9,T01657,0.6736,6,1
T01432,825,10,T00675,0.6736,3,0
T01433,205,1,T01583,1.0,9,2
T01433,205,2,T02881,0.95,4,2
T01433,205,3,T00197,0.95,14,3
T01433,205,4,T00880,0.95,8,1
T01433,205,5,T00199,0.95,12,3
T01433,205,6,T01040,0.7323,8,3
T01433,205,7,T00973,0.6823,8,1
T01433,205,8,T01340,0.6823,3,0
T01433,205,9,T01317,0.6823,6,2
T01433,205,10,T00383,0.6823,8,0
T01434,26,1,T00099,1.0,269,57
T01434,26,2,T00067,0.95,227,49
T01434,26,3,T00026,0.95,250,67
T01434,26,4,T00261,0.95,227,56
T01434,26,5,T00049,0.95,238,62
T01434,26,6,T04144,0.5364,820,183
T01434,26,7,T04035,0.4864,805,206
T01434,26,8,T04052,0.4864,892,211
T01434,26,9,T04072,0.4864,822,196
T01434,26,10,T04093,0.4864,873,209
T01435,26,1,T00099,1.0,269,57
T01435,26,2,T00067,0.95,227,49
T01435,26,3,T00026,0.95,250,67
T01435,26,4,T00261,0.95,227,56
T01435,26,5,T00049,0.95,238,62
T01435,26,6,T04144,0.5364,820,183
T01435,26,7,T04035,0.4864,805,206
T01435,26,8,T04052,0.4864,892,211
T01435,26,9,T04072,0.4864,822,196
T01435,26,10,T04093,0.4864,873,209
T01436,182,1,T01780,1.0,9,2
T01436,182,2,T00415,0.95,12,1
T01436,182,3,T00907,0.95,7,3
T01436,182,4,T01033,0.95,12,4
T01436,182,5,T01519,0.95,18,2
T01436,182,6,T00205,0.7029,13,3
T01436,182,7,T00275,0.6529,4,2
T01436,182,8,T01128,0.6529,7,1
T01436,182,9,T01569,0.6529,12,4
T01436,182,10,T01455,0.6529,14,2
T01437,183,1,T00780,1.0,4,1
T01437,183,2,T00060,0.95,5,2
T01437,183,3,T00395,0.95,3,0
T01437,183,4,T03863,0.95,4,1
T01437,183,5,T00503,0.95,6,0
T01437,183,6,T00425,0.7148,3,0
T01437,183,7,T02390,0.6648,3,1
T01437,183,8,T01856,0.6648,4,1
T01437,183,9,T00526,0.6648,9,4
T01437,183,10,T00741,0.6648,4,0
T01438,55,1,T00285,1.0,11,3
T01438,55,2,T00156,0.95,11,4
T01438,55,3,T00520,0.95,12,3
T01438,55,4,T03906,0.95,5,1
T01438,55,5,T01958,0.95,10,1
T01438,55,6,T01798,0.6406,7,2
T01438,55,7,T02760,0.6233,9,2
T01438,55,8,T00919,0.6228,4,1
T01438,55,9,T01526,0.6129,2,0
T01438,55,10,T00900,0.6023,4,1
T01439,15,1,T00065,1.0,13,6
T01439,15,2,T00094,0.95,9,2
T01439,15,3,T00405,0.95,12,2
T01439,15,4,T02793,0.95,7,2
T01439,15,5,T00003,0.95,8,2
T01439,15,6,T01395,0.7026,13,2
T01439,15,7,T01572,0.7026,8,1
T01439,15,8,T00647,0.6526,9,2
T01439,15,9,T01105,0.6526,7,2
T01439,15,10,T01146,0.6526,8,3
T01440,54,1,T00284,1.0,10,1
T01440,54,2,T01107,0.95,5,1
T01440,54,3,T00338,0.95,10,0
T01440,54,4,T00131,0.95,5,0
T01440,54,5,T01651,0.95,6,2
T01440,54,6,T03261,0.7323,8,2
T01440,54,7,T00255,0.6823,1,0
T01440,54,8,T00556,0.6823,9,3
T01440,54,9,T01479,0.6823,9,2
T01440,54,10,T01684,0.6823,8,2
T01441,16,1,T00067,1.0,227,49
T01441,16,2,T00026,0.95,250,67
T01441,16,3,T00049,0.95,238,62
T01441,16,4,T00099,0.95,269,57
T01441,16,5,T00261,0.95,227,56
T01441,16,6,T04093,0.5364,873,209
T01441,16,7,T04052,0.4864,892,211
T01441,16,8,T04144,0.4864,820,183
T01441,16,9,T04035,0.4864,805,206
T01441,16,10,T04072,0.4864,822,196
T01442,12,1,T00049,1.0,238,62
T01442,12,2,T00067,0.95,227,49
T01442,12,3,T00099,0.95,269,57
T01442,12,4,T00026,0.95,250,67
T01442,12,5,T00261,0.95,227,56
T01442,12,6,T04072,0.5364,822,196
T01442,12,7,T04052,0.4864,892,211
T01442,12,8,T04035,0.4864,805,206
T01442,12,9,T04144,0.4864,820,183
T01442,12,10,T04093,0.4864,873,209
T01443,184,1,T00663,1.0,5,1
T01443,184,2,T00591,0.95,2,0
T01443,184,3,T00775,0.95,4,1
T01443,184,4,T00404,0.95,5,1
T01443,184,5,T02025,0.95,4,2
T01443,184,6,T00458,0.7107,3,3
T01443,184,7,T00460,0.6607,3,2
T01443,184,8,T01025,0.6607,6,0
T01443,184,9,T01891,0.6607,3,0
T01443,184,10,T02863,0.6607,3,1
T01444,50,1,T00264,1.0,14,4
T01444,50,2,T02069,0.95,3,0
T01444,50,3,T00842,0.95,6,4
T01444,50,4,T02671,0.95,8,3
T01444,50,5,T00120,0.95,9,2
T01444,50,6,T01607,0.6106,10,3
T01444,50,7,T01021,0.6069,7,4
T01444,50,8,T00285,0.5984,11,3
T01444,50,9,T00165,0.5965,5,0
T01444,50,10,T03499,0.5955,2,0
T01445,185,1,T01504,1.0,9,1
T01445,185,2,T02803,0.95,6,1
T01445,185,3,T01475,0.95,10,1
T01445,185,4,T03141,0.95,8,1
T01445,185,5,T02601,0.95,3,1
T01445,185,6,T00797,0.6258,6,0
T01445,185,7,T02070,0.6255,5,1
T01445,185,8,T01896,0.6156,2,1
T01445,185,9,T02919,0.6052,3,1
T01445,185,10,T01798,0.5994,7,2
T01446,317,1,T03141,1.0,8,1
T01446,317,2,T02601,0.95,3,1
T01446,317,3,T02803,0.95,6,1
T01446,317,4,T01445,0.95,9,1
T01446,317,5,T01475,0.95,10,1
T01446,317,6,T00879,0.6258,9,3
T01446,317,7,T02305,0.6255,5,1
T01446,317,8,T02028,0.6156,7,1
T01446,317,9,T00827,0.6052,4,3
T01446,317,10,T00823,0.5994,11,4
T01447,218,1,T01689,1.0,7,2
T01447,218,2,T00359,0.95,8,2
T01447,218,3,T00469,0.95,9,0
T01447,218,4,T00831,0.95,6,0
T01447,218,5,T00299,0.95,7,0
T01447,218,6,T03224,0.7323,9,2
T01447,218,7,T02825,0.7321,8,2
T01447,218,8,T00613,0.6823,10,2
T01447,218,9,T00039,0.6823,11,4
T01447,218,10,T00489,0.6823,12,8
T01448,66,1,T00404,1.0,5,1
T01448,66,2,T00775,0.95,4,1
T01448,66,3,T00591,0.95,2,0
T01448,66,4,T02025,0.95,4,2
T01448,66,5,T01443,0.95,5,1
T01448,66,6,T01025,0.7107,6,0
T01448,66,7,T00460,0.6607,3,2
T01448,66,8,T01891,0.6607,3,0
T01448,66,9,T02863,0.6607,3,1
T01448,66,10,T00458,0.6607,3,3
T01449,5,1,T00026,1.0,250,67
T01449,5,2,T00067,0.95,227,49
T01449,5,3,T00049,0.95,238,62
T01449,5,4,T00261,0.95,227,56
T01449,5,5,T00099,0.95,269,57
T01449,5,6,T04035,0.5364,805,206
T01449,5,7,T04144,0.4864,820,183
T01449,5,8,T04052,0.4864,892,211
T01449,5,9,T04072,0.4864,822,196
T01449,5,10,T04093,0.4864,873,209
T01450,5,1,T00026,1.0,250,67
T01450,5,2,T00067,0.95,227,49
T01450,5,3,T00049,0.95,238,62
T01450,5,4,T00261,0.95,227,56
T01450,5,5,T00099,0.95,269,57
T01450,5,6,T04035,0.5364,805,206
T01450,5,7,T04144,0.4864,820,183
T01450,5,8,T04052,0.4864,892,211
T01450,5,9,T04072,0.4864,822,196
T01450,5,10,T04093,0.4864,873,209
T01451,16,1,T00067,1.0,227,49
T01451,16,2,T00026,0.95,250,67
T01451,16,3,T00049,0.95,238,62
T01451,16,4,T00099,0.95,269,57
T01451,16,5,T00261,0.95,227,56
T01451,16,6,T04093,0.5364,873,209
T01451,16,7,T04052,0.4864,892,211
T01451,16,8,T04144,0.4864,820,183
T01451,16,9,T04035,0.4864,805,206
T01451,16,10,T04072,0.4864,822,196
T01452,253,1,T02053,1.0,11,4
T01452,253,2,T00685,0.95,9,3
T01452,253,3,T02008,0.95,7,1
T01452,253,4,T00968,0.95,9,1
T01452,253,5,T00357,0.95,2,0
T01452,253,6,T00206,0.6522,10,3
T01452,253,7,T00823,0.6197,11,4
T01452,253,8,T00348,0.6171,9,2
T01452,253,9,T01572,0.6099,8,1
T01452,253,10,T01519,0.6099,18,2
T01453,12,1,T00049,1.0,238,62
T01453,12,2,T00067,0.95,227,49
T01453,12,3,T00099,0.95,269,57
T01453,12,4,T00026,0.95,250,67
T01453,12,5,T00261,0.95,227,56
T01453,12,6,T04072,0.5364,822,196
T01453,12,7,T04052,0.4864,892,211
T01453,12,8,T04035,0.4864,805,206
T01453,12,9,T04144,0.4864,820,183
T01453,12,10,T04093,0.4864,873,209
T01454,12,1,T00049,1.0,238,62
T01454,12,2,T00067,0.95,227,49
T01454,12,3,T00099,0.95,269,57
T01454,12,4,T00026,0.95,250,67
T01454,12,5,T00261,0.95,227,56
T01454,12,6,T04072,0.5364,822,196
T01454,12,7,T04052,0.4864,892,211
T01454,12,8,T04035,0.4864,805,206
T01454,12,9,T04144,0.4864,820,183
T01454,12,10,T04093,0.4864,873,209
T01455,186,1,T01988,1.0,14,2
T01455,186,2,T01128,0.95,7,1
T01455,186,3,T01569,0.95,12,4
